datetime,open,high,low,close,volume
2023-01-09 14:10:00,4572.25,4573.75,4568.25,4571.0,6289.0
2023-01-09 14:15:00,4575.5,4580.25,4574.25,4576.5,7442.0
2023-01-09 14:20:00,4575.75,4576.75,4572.0,4574.25,6429.0
2023-01-09 14:25:00,4581.0,4581.75,4577.5,4580.5,2910.0
2023-01-09 14:30:00,4584.25,4585.25,4582.75,4584.0,4411.0
2023-01-09 14:35:00,4587.5,4592.25,4584.75,4589.75,4043.0
2023-01-09 14:40:00,4589.75,4593.5,4585.75,4589.25,984.0
2023-01-09 14:45:00,4598.75,4599.75,4592.0,4595.25,4949.0
2023-01-09 14:50:00,4598.0,4602.25,4596.25,4598.75,3780.0
2023-01-09 14:55:00,4591.0,4592.25,4587.5,4590.0,3450.0
2023-01-09 15:00:00,4597.0,4599.75,4593.5,4597.25,1322.0
2023-01-09 15:05:00,4595.75,4596.25,4593.25,4595.5,4281.0
2023-01-09 15:10:00,4596.25,4598.25,4595.0,4596.0,4842.0
2023-01-09 15:15:00,4601.25,4605.0,4600.75,4602.5,1292.0
2023-01-09 15:20:00,4595.75,4597.75,4590.5,4593.5,5262.0
2023-01-09 15:25:00,4591.25,4592.5,4588.75,4590.5,1757.0
2023-01-09 15:30:00,4585.75,4589.75,4584.5,4586.5,1587.0
2023-01-09 15:35:00,4583.0,4586.5,4580.5,4582.0,3508.0
2023-01-09 15:40:00,4584.75,4586.75,4579.75,4582.5,3418.0
2023-01-09 15:45:00,4587.0,4590.5,4585.0,4588.0,7362.0
2023-01-09 15:50:00,4588.25,4592.75,4585.0,4589.75,1007.0
2023-01-09 15:55:00,4583.25,4584.5,4580.25,4583.25,3120.0
2023-01-10 09:30:00,4575.0,4578.25,4568.75,4572.25,6008.0
2023-01-10 09:35:00,4575.5,4577.75,4572.25,4576.5,2373.0
2023-01-10 09:40:00,4574.0,4577.0,4570.5,4571.75,7861.0
2023-01-10 09:45:00,4575.75,4577.0,4573.25,4576.25,6071.0
2023-01-10 09:50:00,4578.75,4580.0,4577.0,4577.5,7595.0
2023-01-10 09:55:00,4579.5,4581.5,4574.25,4577.75,7618.0
2023-01-10 10:00:00,4582.5,4584.5,4580.5,4581.75,1318.0
2023-01-10 10:05:00,4583.5,4586.75,4580.75,4583.25,3943.0
2023-01-10 10:10:00,4585.75,4589.25,4581.5,4584.75,6084.0
2023-01-10 10:15:00,4583.25,4585.0,4582.25,4584.0,564.0
2023-01-10 10:20:00,4582.75,4584.25,4579.0,4582.25,3890.0
2023-01-10 10:25:00,4583.75,4586.75,4583.25,4585.25,5661.0
2023-01-10 10:30:00,4587.0,4589.5,4585.25,4587.5,6446.0
2023-01-10 10:35:00,4585.75,4588.0,4583.0,4585.0,3612.0
2023-01-10 10:40:00,4588.0,4591.25,4585.25,4586.75,6972.0
2023-01-10 10:45:00,4587.25,4590.25,4582.75,4585.0,5552.0
2023-01-10 10:50:00,4587.0,4588.0,4583.75,4587.5,841.0
2023-01-10 10:55:00,4590.25,4592.25,4588.25,4589.75,2582.0
2023-01-10 11:00:00,4583.25,4585.75,4577.75,4580.0,7534.0
2023-01-10 11:05:00,4578.75,4580.75,4574.75,4578.0,518.0
2023-01-10 11:10:00,4573.5,4574.5,4569.25,4572.25,1310.0
2023-01-10 11:15:00,4565.25,4569.0,4564.5,4567.25,3083.0
2023-01-10 11:20:00,4563.0,4564.75,4557.25,4560.5,7953.0
2023-01-10 11:25:00,4566.0,4567.0,4563.25,4564.0,5785.0
2023-01-10 11:30:00,4565.0,4569.5,4562.75,4566.75,1607.0
2023-01-10 11:35:00,4566.0,4569.5,4563.75,4568.0,3448.0
2023-01-10 11:40:00,4570.25,4572.5,4566.25,4569.25,7546.0
2023-01-10 11:45:00,4575.25,4577.5,4573.5,4574.5,2143.0
2023-01-10 11:50:00,4575.25,4579.5,4574.25,4576.25,4816.0
2023-01-10 11:55:00,4580.5,4581.25,4574.5,4577.25,3980.0
2023-01-10 12:00:00,4581.0,4582.0,4577.5,4578.5,6203.0
2023-01-10 12:05:00,4578.25,4579.75,4576.0,4577.75,6142.0
2023-01-10 12:10:00,4576.25,4580.25,4573.5,4578.5,6749.0
2023-01-10 12:15:00,4571.0,4572.5,4568.0,4570.5,1395.0
2023-01-10 12:20:00,4568.0,4571.0,4567.0,4568.25,3903.0
2023-01-10 12:25:00,4567.0,4569.75,4565.5,4568.5,5688.0
2023-01-10 12:30:00,4570.25,4573.75,4566.5,4573.0,3642.0
2023-01-10 12:35:00,4576.75,4578.5,4574.0,4576.0,5505.0
2023-01-10 12:40:00,4571.75,4574.75,4571.25,4571.75,5268.0
2023-01-10 12:45:00,4573.5,4579.25,4572.25,4576.0,3280.0
2023-01-10 12:50:00,4570.0,4572.75,4566.25,4567.75,1250.0
2023-01-10 12:55:00,4572.0,4575.5,4568.25,4573.25,7777.0
2023-01-10 13:00:00,4571.75,4574.5,4568.75,4570.25,6694.0
2023-01-10 13:05:00,4565.25,4568.0,4564.75,4565.25,7210.0
2023-01-10 13:10:00,4568.75,4570.0,4566.5,4568.5,2748.0
2023-01-10 13:15:00,4566.75,4569.0,4564.75,4565.5,2871.0
2023-01-10 13:20:00,4565.0,4568.0,4562.5,4563.75,2925.0
2023-01-10 13:25:00,4561.5,4563.25,4557.75,4561.75,733.0
2023-01-10 13:30:00,4559.25,4563.25,4556.5,4560.75,1772.0
2023-01-10 13:35:00,4561.0,4563.0,4560.25,4561.0,2812.0
2023-01-10 13:40:00,4560.5,4562.75,4558.75,4560.75,7905.0
2023-01-10 13:45:00,4562.0,4563.5,4561.0,4562.75,2035.0
2023-01-10 13:50:00,4563.5,4566.25,4561.5,4562.25,4308.0
2023-01-10 13:55:00,4568.75,4573.0,4566.25,4569.75,4604.0
2023-01-10 14:00:00,4567.5,4569.75,4565.5,4568.75,3198.0
2023-01-10 14:05:00,4562.5,4567.75,4559.5,4566.0,7390.0
2023-01-10 14:10:00,4566.5,4567.25,4562.75,4566.0,1199.0
2023-01-10 14:15:00,4565.5,4566.25,4563.75,4565.0,7027.0
2023-01-10 14:20:00,4570.0,4574.5,4566.5,4571.0,6077.0
2023-01-10 14:25:00,4571.5,4574.75,4569.5,4572.75,2793.0
2023-01-10 14:30:00,4571.25,4572.75,4569.25,4570.5,6257.0
2023-01-10 14:35:00,4572.75,4574.0,4569.0,4572.25,3714.0
2023-01-10 14:40:00,4580.25,4584.5,4579.5,4581.0,7779.0
2023-01-10 14:45:00,4588.0,4589.25,4584.5,4586.75,774.0
2023-01-10 14:50:00,4588.5,4591.25,4585.25,4588.0,723.0
2023-01-10 14:55:00,4589.25,4590.75,4588.0,4589.5,4581.0
2023-01-10 15:00:00,4593.5,4595.5,4590.25,4594.75,7485.0
2023-01-10 15:05:00,4590.5,4593.25,4588.5,4589.75,975.0
2023-01-10 15:10:00,4592.0,4592.5,4586.25,4589.5,6334.0
2023-01-10 15:15:00,4592.25,4594.75,4588.75,4589.5,7539.0
2023-01-10 15:20:00,4593.5,4594.75,4590.75,4591.75,4147.0
2023-01-10 15:25:00,4590.75,4593.5,4587.25,4589.0,7002.0
2023-01-10 15:30:00,4585.25,4588.0,4581.75,4585.0,6177.0
2023-01-10 15:35:00,4577.75,4580.5,4575.25,4576.25,2106.0
2023-01-10 15:40:00,4574.0,4574.5,4569.75,4573.0,6906.0
2023-01-10 15:45:00,4572.5,4575.25,4570.25,4571.5,5745.0
2023-01-10 15:50:00,4571.5,4575.25,4569.0,4571.0,594.0
2023-01-10 15:55:00,4579.0,4582.0,4577.25,4580.75,4760.0
2023-01-11 09:30:00,4583.25,4585.5,4582.5,4584.25,5407.0
2023-01-11 09:35:00,4580.0,4583.0,4576.5,4580.0,6510.0
2023-01-11 09:40:00,4581.5,4582.5,4579.0,4580.75,6284.0
2023-01-11 09:45:00,4580.25,4582.75,4577.0,4579.5,4067.0
2023-01-11 09:50:00,4579.25,4582.75,4577.0,4579.75,2742.0
2023-01-11 09:55:00,4580.25,4581.75,4578.25,4581.0,1938.0
2023-01-11 10:00:00,4582.75,4585.0,4579.0,4581.5,1167.0
2023-01-11 10:05:00,4581.75,4584.0,4578.5,4581.75,5298.0
2023-01-11 10:10:00,4585.75,4587.25,4580.25,4583.0,7698.0
2023-01-11 10:15:00,4582.0,4585.5,4579.75,4582.25,1102.0
2023-01-11 10:20:00,4582.25,4584.25,4579.75,4583.25,5770.0
2023-01-11 10:25:00,4592.0,4593.5,4589.25,4591.5,4884.0
2023-01-11 10:30:00,4593.0,4598.75,4591.0,4595.5,1789.0
2023-01-11 10:35:00,4598.5,4599.5,4594.75,4597.25,2095.0
2023-01-11 10:40:00,4599.0,4602.5,4597.25,4599.25,2633.0
2023-01-11 10:45:00,4601.5,4602.0,4598.5,4601.25,5637.0
2023-01-11 10:50:00,4601.5,4603.5,4597.75,4601.25,2739.0
2023-01-11 10:55:00,4601.0,4601.75,4597.25,4600.75,6710.0
2023-01-11 11:00:00,4598.5,4601.25,4595.25,4598.5,3273.0
2023-01-11 11:05:00,4600.25,4604.5,4597.75,4601.5,1321.0
2023-01-11 11:10:00,4597.25,4602.5,4594.5,4599.25,1216.0
2023-01-11 11:15:00,4600.0,4603.5,4599.0,4600.0,3502.0
2023-01-11 11:20:00,4604.25,4608.0,4602.25,4605.25,3559.0
2023-01-11 11:25:00,4605.75,4608.75,4603.5,4604.75,6001.0
2023-01-11 11:30:00,4605.0,4608.0,4604.5,4606.0,4089.0
2023-01-11 11:35:00,4606.75,4610.25,4602.25,4605.75,1727.0
2023-01-11 11:40:00,4606.0,4610.0,4602.75,4607.5,2099.0
2023-01-11 11:45:00,4609.75,4616.0,4607.5,4612.75,4748.0
2023-01-11 11:50:00,4603.0,4604.25,4601.75,4603.0,3006.0
2023-01-11 11:55:00,4602.0,4604.25,4596.5,4599.0,5538.0
2023-01-11 12:00:00,4595.0,4597.75,4592.5,4594.25,7422.0
2023-01-11 12:05:00,4589.75,4592.5,4586.75,4591.5,3160.0
2023-01-11 12:10:00,4595.0,4597.0,4591.25,4595.75,4639.0
2023-01-11 12:15:00,4598.5,4602.5,4597.0,4598.75,6739.0
2023-01-11 12:20:00,4596.0,4599.25,4594.75,4597.5,2077.0
2023-01-11 12:25:00,4590.75,4592.5,4589.5,4591.5,4329.0
2023-01-11 12:30:00,4580.25,4583.25,4579.5,4581.75,2789.0
2023-01-11 12:35:00,4578.5,4581.5,4576.75,4579.75,5202.0
2023-01-11 12:40:00,4587.5,4592.0,4587.0,4589.5,6073.0
2023-01-11 12:45:00,4589.25,4593.25,4588.5,4589.75,1556.0
2023-01-11 12:50:00,4587.5,4592.5,4586.25,4588.75,1905.0
2023-01-11 12:55:00,4589.5,4592.0,4588.0,4589.0,673.0
2023-01-11 13:00:00,4584.0,4586.75,4580.25,4583.0,590.0
2023-01-11 13:05:00,4583.0,4587.0,4582.25,4585.5,880.0
2023-01-11 13:10:00,4583.75,4587.25,4580.5,4584.0,5801.0
2023-01-11 13:15:00,4583.5,4585.75,4582.5,4584.75,7279.0
2023-01-11 13:20:00,4586.75,4587.75,4586.0,4587.0,3572.0
2023-01-11 13:25:00,4588.25,4591.75,4587.0,4587.5,7119.0
2023-01-11 13:30:00,4591.0,4594.25,4588.25,4591.0,5972.0
2023-01-11 13:35:00,4588.5,4592.0,4587.25,4590.5,6556.0
2023-01-11 13:40:00,4592.25,4595.5,4590.0,4593.0,6049.0
2023-01-11 13:45:00,4598.25,4600.25,4595.25,4596.0,1997.0
2023-01-11 13:50:00,4595.0,4596.5,4591.0,4594.75,4425.0
2023-01-11 13:55:00,4592.0,4595.75,4591.0,4594.5,4440.0
2023-01-11 14:00:00,4597.0,4598.0,4595.0,4596.75,5312.0
2023-01-11 14:05:00,4596.75,4598.75,4591.0,4594.25,6470.0
2023-01-11 14:10:00,4602.0,4606.5,4600.75,4604.75,1344.0
2023-01-11 14:15:00,4600.75,4603.75,4599.25,4601.5,5560.0
2023-01-11 14:20:00,4606.25,4607.5,4603.0,4606.25,6747.0
2023-01-11 14:25:00,4607.0,4610.5,4605.0,4606.5,1366.0
2023-01-11 14:30:00,4608.0,4612.25,4607.75,4609.5,3612.0
2023-01-11 14:35:00,4614.25,4617.5,4611.5,4613.5,7216.0
2023-01-11 14:40:00,4613.0,4615.5,4612.5,4614.5,682.0
2023-01-11 14:45:00,4609.75,4613.0,4606.5,4610.5,1705.0
2023-01-11 14:50:00,4608.25,4612.0,4605.75,4608.75,6529.0
2023-01-11 14:55:00,4610.25,4612.0,4608.0,4610.5,1788.0
2023-01-11 15:00:00,4604.75,4605.75,4603.25,4604.5,5764.0
2023-01-11 15:05:00,4607.25,4610.0,4604.5,4608.75,7257.0
2023-01-11 15:10:00,4605.5,4607.0,4601.75,4604.25,4239.0
2023-01-11 15:15:00,4610.0,4612.0,4607.0,4607.75,4134.0
2023-01-11 15:20:00,4601.5,4603.75,4598.0,4602.25,3715.0
2023-01-11 15:25:00,4598.75,4601.0,4596.5,4599.5,3296.0
2023-01-11 15:30:00,4592.75,4596.0,4589.75,4593.5,3350.0
2023-01-11 15:35:00,4590.0,4591.25,4588.75,4590.5,4652.0
2023-01-11 15:40:00,4591.0,4592.75,4589.75,4590.75,7216.0
2023-01-11 15:45:00,4590.75,4594.5,4588.0,4591.75,7860.0
2023-01-11 15:50:00,4590.0,4591.0,4587.0,4590.0,6994.0
2023-01-11 15:55:00,4589.5,4590.75,4587.25,4589.0,1397.0
2023-01-12 09:30:00,4590.5,4591.75,4589.75,4590.25,2800.0
2023-01-12 09:35:00,4587.25,4590.25,4584.0,4590.0,6177.0
2023-01-12 09:40:00,4590.0,4592.0,4586.5,4587.5,4591.0
2023-01-12 09:45:00,4592.5,4594.0,4591.0,4593.25,3007.0
2023-01-12 09:50:00,4594.25,4595.5,4589.5,4592.0,2833.0
2023-01-12 09:55:00,4596.5,4600.25,4595.5,4596.5,1377.0
2023-01-12 10:00:00,4597.75,4601.25,4596.5,4597.25,2993.0
2023-01-12 10:05:00,4605.5,4606.75,4602.25,4602.75,3664.0
2023-01-12 10:10:00,4605.5,4607.5,4602.0,4606.0,3619.0
2023-01-12 10:15:00,4604.5,4606.5,4602.5,4604.0,4615.0
2023-01-12 10:20:00,4602.0,4605.25,4596.5,4599.25,2547.0
2023-01-12 10:25:00,4598.5,4602.75,4594.75,4599.75,2044.0
2023-01-12 10:30:00,4594.0,4597.0,4591.5,4596.0,7156.0
2023-01-12 10:35:00,4591.0,4594.0,4589.0,4593.25,3539.0
2023-01-12 10:40:00,4591.0,4593.25,4589.0,4591.5,2410.0
2023-01-12 10:45:00,4592.5,4595.75,4590.75,4592.5,5267.0
2023-01-12 10:50:00,4593.0,4598.0,4590.5,4594.75,4567.0
2023-01-12 10:55:00,4590.25,4593.5,4586.75,4592.75,4823.0
2023-01-12 11:00:00,4594.0,4597.75,4591.0,4595.5,2161.0
2023-01-12 11:05:00,4596.75,4597.75,4593.75,4595.5,5923.0
2023-01-12 11:10:00,4596.5,4599.5,4595.0,4596.75,1942.0
2023-01-12 11:15:00,4594.25,4598.25,4591.0,4595.0,6773.0
2023-01-12 11:20:00,4596.5,4598.5,4593.25,4594.0,3680.0
2023-01-12 11:25:00,4597.5,4598.75,4594.25,4598.0,3568.0
2023-01-12 11:30:00,4592.5,4597.75,4591.0,4595.5,3413.0
2023-01-12 11:35:00,4592.25,4595.0,4589.5,4593.25,3672.0
2023-01-12 11:40:00,4593.5,4598.75,4590.5,4595.5,5489.0
2023-01-12 11:45:00,4590.5,4592.25,4588.5,4590.75,4225.0
2023-01-12 11:50:00,4591.5,4594.75,4590.25,4591.25,1451.0
2023-01-12 11:55:00,4586.25,4588.25,4583.0,4586.75,4747.0
2023-01-12 12:00:00,4591.5,4592.5,4588.75,4590.25,2502.0
2023-01-12 12:05:00,4596.25,4597.75,4593.5,4595.0,1312.0
2023-01-12 12:10:00,4595.5,4597.75,4593.5,4597.25,6799.0
2023-01-12 12:15:00,4597.0,4600.25,4595.25,4599.0,2844.0
2023-01-12 12:20:00,4588.5,4591.0,4584.5,4587.0,4962.0
2023-01-12 12:25:00,4584.5,4586.75,4583.5,4585.75,1789.0
2023-01-12 12:30:00,4583.75,4584.5,4581.75,4583.5,3044.0
2023-01-12 12:35:00,4580.0,4581.25,4576.5,4580.5,3393.0
2023-01-12 12:40:00,4582.75,4584.0,4582.25,4583.5,1504.0
2023-01-12 12:45:00,4590.25,4595.0,4588.5,4591.75,7800.0
2023-01-12 12:50:00,4586.25,4589.75,4583.75,4586.25,2837.0
2023-01-12 12:55:00,4583.5,4586.0,4580.0,4585.25,4870.0
2023-01-12 13:00:00,4584.5,4587.75,4582.25,4585.0,4741.0
2023-01-12 13:05:00,4590.75,4594.25,4587.5,4591.5,3720.0
2023-01-12 13:10:00,4586.25,4590.0,4584.0,4585.25,4892.0
2023-01-12 13:15:00,4587.5,4592.0,4586.0,4590.5,4744.0
2023-01-12 13:20:00,4594.5,4596.5,4591.0,4595.0,1100.0
2023-01-12 13:25:00,4588.5,4591.5,4585.25,4589.5,5518.0
2023-01-12 13:30:00,4584.25,4587.25,4579.75,4582.0,1356.0
2023-01-12 13:35:00,4582.75,4585.5,4579.75,4581.75,3762.0
2023-01-12 13:40:00,4581.0,4584.75,4579.25,4582.75,3235.0
2023-01-12 13:45:00,4584.25,4586.0,4583.75,4584.75,3857.0
2023-01-12 13:50:00,4585.5,4588.25,4579.5,4582.75,1039.0
2023-01-12 13:55:00,4579.25,4583.75,4576.0,4580.5,5760.0
2023-01-12 14:00:00,4581.25,4583.0,4578.5,4580.5,3639.0
2023-01-12 14:05:00,4579.5,4584.0,4578.0,4581.25,956.0
2023-01-12 14:10:00,4584.25,4586.0,4582.5,4584.25,526.0
2023-01-12 14:15:00,4582.25,4584.5,4581.5,4582.5,4550.0
2023-01-12 14:20:00,4580.25,4584.0,4577.25,4581.75,5496.0
2023-01-12 14:25:00,4582.25,4585.25,4578.75,4581.0,4604.0
2023-01-12 14:30:00,4585.25,4589.0,4582.75,4584.0,5903.0
2023-01-12 14:35:00,4587.25,4589.0,4584.5,4587.0,6175.0
2023-01-12 14:40:00,4581.25,4584.0,4577.75,4582.5,7039.0
2023-01-12 14:45:00,4583.5,4585.25,4580.75,4581.75,7869.0
2023-01-12 14:50:00,4580.0,4580.75,4575.75,4577.75,7135.0
2023-01-12 14:55:00,4581.0,4583.5,4579.0,4582.25,6468.0
2023-01-12 15:00:00,4576.0,4576.75,4574.25,4575.25,3732.0
2023-01-12 15:05:00,4578.0,4579.75,4575.25,4577.25,4278.0
2023-01-12 15:10:00,4575.25,4576.25,4570.25,4572.5,5120.0
2023-01-12 15:15:00,4570.75,4572.25,4568.75,4569.75,1770.0
2023-01-12 15:20:00,4573.5,4576.5,4572.5,4573.5,5582.0
2023-01-12 15:25:00,4574.75,4577.25,4571.5,4576.0,4911.0
2023-01-12 15:30:00,4572.75,4575.0,4570.25,4571.5,4401.0
2023-01-12 15:35:00,4578.25,4583.75,4575.75,4580.5,6757.0
2023-01-12 15:40:00,4576.75,4579.0,4573.5,4575.75,5653.0
2023-01-12 15:45:00,4577.25,4578.25,4573.0,4576.25,7493.0
2023-01-12 15:50:00,4578.25,4582.0,4575.5,4580.5,7823.0
2023-01-12 15:55:00,4576.25,4579.0,4573.25,4576.5,6689.0
2023-01-13 09:30:00,4578.25,4580.25,4575.0,4577.5,2734.0
2023-01-13 09:35:00,4576.5,4577.5,4574.5,4576.25,1917.0
2023-01-13 09:40:00,4575.25,4579.0,4573.5,4577.25,2744.0
2023-01-13 09:45:00,4580.5,4584.75,4578.75,4582.5,5844.0
2023-01-13 09:50:00,4577.0,4578.25,4574.0,4575.75,6982.0
2023-01-13 09:55:00,4568.25,4570.75,4567.5,4568.25,7101.0
2023-01-13 10:00:00,4574.5,4575.25,4572.5,4574.5,5629.0
2023-01-13 10:05:00,4584.0,4585.5,4581.0,4582.75,5607.0
2023-01-13 10:10:00,4582.75,4585.75,4582.0,4582.75,7639.0
2023-01-13 10:15:00,4575.75,4577.25,4574.5,4576.0,5643.0
2023-01-13 10:20:00,4575.0,4579.0,4572.0,4576.5,1557.0
2023-01-13 10:25:00,4574.25,4577.5,4571.75,4575.75,4251.0
2023-01-13 10:30:00,4573.75,4575.25,4570.25,4573.25,3190.0
2023-01-13 10:35:00,4569.75,4573.25,4567.25,4569.5,5277.0
2023-01-13 10:40:00,4572.25,4574.75,4569.0,4573.0,5268.0
2023-01-13 10:45:00,4574.25,4575.5,4570.5,4573.5,2707.0
2023-01-13 10:50:00,4569.0,4573.25,4568.25,4570.0,2747.0
2023-01-13 10:55:00,4572.0,4574.75,4568.25,4571.75,1166.0
2023-01-13 11:00:00,4579.5,4582.25,4577.75,4578.25,2699.0
2023-01-13 11:05:00,4580.5,4581.0,4576.75,4579.25,6707.0
2023-01-13 11:10:00,4579.5,4582.25,4576.5,4581.5,5413.0
2023-01-13 11:15:00,4579.25,4581.75,4577.5,4579.0,7573.0
2023-01-13 11:20:00,4581.75,4585.0,4579.25,4584.0,7447.0
2023-01-13 11:25:00,4575.5,4576.75,4573.25,4574.75,6926.0
2023-01-13 11:30:00,4576.5,4579.75,4575.75,4576.75,1847.0
2023-01-13 11:35:00,4575.25,4579.75,4574.75,4578.5,3004.0
2023-01-13 11:40:00,4582.25,4582.75,4580.0,4580.75,931.0
2023-01-13 11:45:00,4581.75,4582.25,4578.5,4579.25,1201.0
2023-01-13 11:50:00,4588.0,4591.75,4585.75,4590.0,2232.0
2023-01-13 11:55:00,4584.25,4586.75,4581.0,4583.25,2601.0
2023-01-13 12:00:00,4586.75,4590.0,4584.75,4586.75,615.0
2023-01-13 12:05:00,4588.0,4589.0,4584.5,4587.25,6821.0
2023-01-13 12:10:00,4585.25,4586.5,4584.5,4585.5,4452.0
2023-01-13 12:15:00,4586.0,4588.25,4583.25,4584.75,5418.0
2023-01-13 12:20:00,4590.75,4592.25,4587.5,4590.5,5401.0
2023-01-13 12:25:00,4589.75,4592.25,4586.25,4590.25,7750.0
2023-01-13 12:30:00,4583.75,4587.25,4580.5,4582.25,1604.0
2023-01-13 12:35:00,4584.0,4586.0,4582.25,4583.0,3070.0
2023-01-13 12:40:00,4580.75,4582.5,4577.25,4580.25,2812.0
2023-01-13 12:45:00,4579.75,4583.5,4574.5,4577.75,4636.0
2023-01-13 12:50:00,4579.75,4580.5,4577.25,4579.25,4446.0
2023-01-13 12:55:00,4573.75,4577.25,4572.5,4574.0,6425.0
2023-01-13 13:00:00,4568.0,4570.0,4567.0,4567.5,4704.0
2023-01-13 13:05:00,4570.0,4572.0,4567.25,4569.75,2254.0
2023-01-13 13:10:00,4568.25,4571.75,4565.0,4568.25,4735.0
2023-01-13 13:15:00,4559.25,4561.25,4555.75,4558.25,7730.0
2023-01-13 13:20:00,4562.25,4565.0,4560.75,4563.25,4841.0
2023-01-13 13:25:00,4563.5,4566.75,4561.0,4565.5,4942.0
2023-01-13 13:30:00,4561.25,4563.75,4557.5,4560.5,1819.0
2023-01-13 13:35:00,4556.5,4559.5,4554.5,4557.25,559.0
2023-01-13 13:40:00,4559.75,4561.0,4556.5,4559.5,2071.0
2023-01-13 13:45:00,4561.25,4564.5,4559.75,4561.75,688.0
2023-01-13 13:50:00,4570.25,4575.0,4568.75,4572.5,3891.0
2023-01-13 13:55:00,4572.0,4574.5,4569.75,4572.75,7116.0
2023-01-13 14:00:00,4573.75,4574.25,4569.25,4571.25,3850.0
2023-01-13 14:05:00,4573.25,4575.75,4569.75,4574.0,5339.0
2023-01-13 14:10:00,4576.5,4578.75,4574.5,4578.25,6917.0
2023-01-13 14:15:00,4579.0,4579.75,4577.0,4578.75,6223.0
2023-01-13 14:20:00,4583.75,4587.0,4582.25,4585.25,5379.0
2023-01-13 14:25:00,4582.25,4583.0,4579.0,4581.25,6380.0
2023-01-13 14:30:00,4580.75,4582.25,4577.25,4578.75,2604.0
2023-01-13 14:35:00,4579.25,4582.0,4576.5,4579.5,3653.0
2023-01-13 14:40:00,4582.5,4583.75,4578.25,4580.0,3492.0
2023-01-13 14:45:00,4588.25,4591.75,4586.0,4587.75,6489.0
2023-01-13 14:50:00,4586.75,4591.75,4584.25,4588.5,3565.0
2023-01-13 14:55:00,4585.25,4587.75,4582.0,4582.75,7531.0
2023-01-13 15:00:00,4586.75,4590.25,4582.5,4585.0,1899.0
2023-01-13 15:05:00,4586.0,4589.25,4582.5,4584.75,1791.0
2023-01-13 15:10:00,4589.75,4591.25,4587.75,4589.75,5871.0
2023-01-13 15:15:00,4581.75,4584.75,4578.5,4581.25,6231.0
2023-01-13 15:20:00,4579.0,4581.75,4576.0,4581.0,5592.0
2023-01-13 15:25:00,4576.25,4580.25,4573.25,4577.75,2808.0
2023-01-13 15:30:00,4568.0,4570.75,4566.5,4568.75,568.0
2023-01-13 15:35:00,4564.75,4565.5,4563.25,4565.0,2911.0
2023-01-13 15:40:00,4561.75,4563.5,4559.0,4562.25,3999.0
2023-01-13 15:45:00,4561.25,4564.75,4557.75,4560.0,3595.0
2023-01-13 15:50:00,4565.5,4568.0,4563.0,4566.5,7415.0
2023-01-13 15:55:00,4564.75,4565.75,4561.0,4563.25,6977.0
2023-01-16 09:30:00,4561.25,4563.5,4558.25,4562.5,6312.0
2023-01-16 09:35:00,4561.25,4565.0,4560.25,4563.0,665.0
2023-01-16 09:40:00,4565.25,4568.75,4563.0,4565.5,1455.0
2023-01-16 09:45:00,4562.0,4564.75,4560.75,4561.75,3754.0
2023-01-16 09:50:00,4559.0,4561.25,4557.25,4559.5,5162.0
2023-01-16 09:55:00,4561.25,4562.25,4554.75,4557.25,5600.0
2023-01-16 10:00:00,4560.5,4561.5,4558.5,4561.0,2722.0
2023-01-16 10:05:00,4563.25,4565.0,4561.25,4563.0,1328.0
2023-01-16 10:10:00,4563.25,4566.5,4560.0,4563.25,2961.0
2023-01-16 10:15:00,4566.25,4570.0,4563.25,4567.0,6441.0
2023-01-16 10:20:00,4562.5,4564.25,4560.25,4562.5,7899.0
2023-01-16 10:25:00,4562.75,4565.25,4557.75,4561.25,7564.0
2023-01-16 10:30:00,4562.25,4564.0,4560.25,4562.0,4949.0
2023-01-16 10:35:00,4558.0,4560.5,4555.0,4558.0,1182.0
2023-01-16 10:40:00,4552.5,4554.75,4551.5,4552.75,7757.0
2023-01-16 10:45:00,4555.25,4558.25,4554.0,4555.5,1647.0
2023-01-16 10:50:00,4554.25,4557.75,4552.75,4555.75,2512.0
2023-01-16 10:55:00,4550.75,4554.25,4548.5,4549.25,7805.0
2023-01-16 11:00:00,4550.5,4552.75,4548.5,4550.75,4279.0
2023-01-16 11:05:00,4555.0,4557.25,4554.0,4556.75,1983.0
2023-01-16 11:10:00,4546.75,4548.0,4542.0,4544.5,4265.0
2023-01-16 11:15:00,4541.75,4544.0,4540.5,4542.0,1092.0
2023-01-16 11:20:00,4538.5,4540.75,4537.0,4537.75,2867.0
2023-01-16 11:25:00,4544.0,4546.25,4540.0,4543.5,7641.0
2023-01-16 11:30:00,4545.25,4548.0,4541.5,4544.0,2739.0
2023-01-16 11:35:00,4548.25,4549.75,4544.75,4548.0,7194.0
2023-01-16 11:40:00,4544.5,4549.5,4542.5,4547.0,4572.0
2023-01-16 11:45:00,4540.5,4543.25,4538.25,4538.75,5417.0
2023-01-16 11:50:00,4542.5,4544.25,4538.5,4540.75,5772.0
2023-01-16 11:55:00,4543.0,4544.5,4538.75,4541.0,4635.0
2023-01-16 12:00:00,4545.0,4548.5,4544.5,4547.5,757.0
2023-01-16 12:05:00,4544.75,4546.5,4540.75,4544.0,7394.0
2023-01-16 12:10:00,4546.0,4548.75,4543.5,4545.75,4062.0
2023-01-16 12:15:00,4546.75,4550.0,4543.25,4546.25,5416.0
